Card,Win
Dualcast,False
Chill,False
BootSequence,False
Electrodynamics,False
Coolheaded,False
Pommel Strike,True
Feel No Pain,True
Defend_R,True
Shrug It Off,True
Second Wind,True
Body Slam,True
Warcry,True
Power Through,True
Iron Wave,True
Battle Trance,True
Armaments,True
Fire Breathing,True
Offering,True
Whirlwind,True
Feed,True
Exhume,True
Barricade,True
Burning Pact,True
Entrench,True
Inflame,True
Seeing Red,True
Terror,True
Discovery,True
Wraith Form,True
Blur,True
Survivor,True
Alchemize,True
Calculated Gamble,True
Predator,True
Footwork,True
Tools of the Trade,True
Dagger Throw,True
Acrobatics,True
Tactician,True
Accuracy,True
Backflip,True
Leg Sweep,True
Escape Plan,True
Well Laid Plans,True
Slice,True
Night Terror,True
Deflect,True
Adrenaline,True
A Thousand Cuts,True
Neutralize,True
Doom and Gloom,True
Genetic Algorithm,True
Stack,True
Cold Snap,True
Zap,True
Capacitor,True
Blur,True
Dualcast,True
Compile Driver,True
Loop,True
Recycle,True
Hologram,True
Fusion,True
Chill,True
Undo,True
Meteor Strike,True
After Image,True
Coolheaded,True
Defend_B,True
Amplify,True
Leg Sweep,True
Consume,True
Echo Form,True
Biased Cognition,True
Malaise,True
Disarm,True
Fiend Fire,False
Impervious,False
Clothesline,False
Pommel Strike,False
Strike_R,False
Defend_R,False
True Grit,False
Twin Strike,False
Shrug It Off,False
Bandage Up,False
Demon Form,False
Bash,False
Anger,False
Body Slam,False
Headbutt,False
Seeing Red,False
Conserve Battery,True
Fission,True
Heatsinks,True
Cold Snap,True
Glacier,True
Capacitor,True
Dualcast,True
Skim,True
Force Field,True
Compile Driver,True
Redo,True
Hologram,True
Blind,True
Panacea,True
Chill,True
Undo,True
Hello World,True
Coolheaded,True
Consume,True
PanicButton,True
Ball Lightning,True
Darkness,True
Buffer,True
Turbo,True
Defragment,True
Sunder,True
Parasite,True
Steam Power,True
Rainbow,True
Terror,True
Sucker Punch,True
Dagger Spray,True
Blur,True
Skewer,True
Survivor,True
Footwork,True
Neutralize,True
Masterful Stab,True
Inflame,True
Crippling Poison,True
After Image,True
Dagger Throw,True
Apotheosis,True
Blade Dance,True
Acrobatics,True
Tactician,True
Impervious,True
Dodge and Roll,True
Backflip,True
Amplify,True
Catalyst,True
Bandage Up,True
Well Laid Plans,True
Cloak And Dagger,True
Night Terror,True
PanicButton,True
Turbo,True
Malaise,True
Backstab,True
Corpse Explosion,True
Reinforced Body,True
Outmaneuver,True
Defend_G,False
Footwork,False
Bouncing Flask,False
Underhanded Strike,False
Survivor,False
Dagger Throw,False
Neutralize,False
Strike_G,False
Defend_G,False
Backflip,False
Terror,False
Underhanded Strike,False
Finisher,False
Calculated Gamble,False
Dagger Spray,False
Reflex,False
Well Laid Plans,False
Survivor,False
Dagger Throw,False
Neutralize,False
Deflect,False
Strike_G,False
Infinite Blades,False
Blade Dance,False
Night Terror,False
Conserve Battery,False
Doom and Gloom,False
Ball Lightning,False
Strike_B,False
Sweeping Beam,False
Defend_B,False
Beam Cell,False
Hyperbeam,False
FTL,False
Cold Snap,False
Dualcast,False
Steam,False
Streamline,False
BootSequence,False
Hello World,False
Coolheaded,False
Tantrum,True
Eruption,True
Vault,True
FlurryOfBlows,True
Strike_P,True
Adaptation,True
Scrawl,True
Vigilance,True
CutThroughFate,True
MentalFortress,True
FearNoEvil,True
TalkToTheHand,True
InnerPeace,True
Indignation,True
Consecrate,True
MentalFortress,True
Wireheading,True
LessonLearned,True
Adaptation,True
WaveOfTheHand,True
ThirdEye,True
Eruption,True
Crescendo,True
CutThroughFate,True
FearNoEvil,True
InnerPeace,True
EmptyMind,True
Wallop,True
LikeWater,True
SandsOfTime,True
Evaluate,True
Vigilance,True
Tantrum,True
Eruption,True
LessonLearned,True
Vault,True
Sanctity,True
FlurryOfBlows,True
Adaptation,True
Vigilance,True
MentalFortress,True
FearNoEvil,True
InnerPeace,True
Defend_G,False
Burst,False
Flying Knee,False
A Thousand Cuts,False
Dagger Spray,False
Endless Agony,False
Survivor,False
Slice,False
Neutralize,False
Strike_G,False
Reaper,False
Feel No Pain,False
Strike_R,False
Defend_R,False
Corruption,False
Dark Embrace,False
Shrug It Off,False
Spot Weakness,False
Infernal Blade,False
Fiend Fire,False
Anger,False
Apotheosis,False
Dropkick,False
Bash,False
Offering,False
Flash of Steel,False
Burning Pact,False
Twin Strike,False
Dual Wield,False
Shockwave,False
Disarm,False
Wireheading,False
EmptyMind,False
Eruption,False
DeusExMachina,False
Study,False
Strike_P,False
MentalFortress,False
Indignation,False
Sanctity,False
Meditate,False
CutThroughFate,False
Defend_P,False
WaveOfTheHand,False
TalkToTheHand,False
Vigilance,False
Wireheading,True
Thinking Ahead,True
Tantrum,True
Scrawl,True
Adaptation,True
Vigilance,True
CutThroughFate,True
MentalFortress,True
FearNoEvil,True
InnerPeace,True
Pommel Strike,True
Reaper,True
Feel No Pain,True
Shrug It Off,True
Bloodletting,True
Second Wind,True
Headbutt,True
Power Through,True
Sentinel,True
Evolve,True
Limit Break,True
Armaments,True
Offering,True
Exhume,True
Flash of Steel,True
Dark Shackles,True
Burning Pact,True
Inflame,True
Shockwave,True
Eruption,False
InnerPeace,False
ReachHeaven,False
Strike_P,False
Indignation,False
Consecrate,False
Defend_P,False
Vigilance,False
Defend_G,False
Predator,False
Acrobatics,False
Backflip,False
Survivor,False
Slice,False
Alchemize,False
Neutralize,False
Strike_G,False
Blade Dance,False
Doom and Gloom,False
Heatsinks,False
Genetic Algorithm,False
Cold Snap,False
Glacier,False
Dualcast,False
Skim,False
Compile Driver,False
BootSequence,False
Redo,False
Hologram,False
Loop,False
Fusion,False
Chill,False
Machine Learning,False
Aggregate,False
Streamline,False
Coolheaded,False
Leap,False
Amplify,False
Echo Form,False
Creative AI,False
Core Surge,False
Darkness,False
Blizzard,False
Buffer,False
Terror,True
Prepared,True
Wraith Form,True
Dramatic Entrance,True
Blur,True
Noxious Fumes,True
Survivor,True
CurseOfTheBell,True
Poisoned Stab,True
Defend_G,True
Footwork,True
Dagger Throw,True
Blade Dance,True
Acrobatics,True
Tactician,True
Dodge and Roll,True
Backflip,True
Well Laid Plans,True
Cloak And Dagger,True
Flying Knee,True
Malaise,True
Adrenaline,True
PiercingWail,True
Corpse Explosion,True
Neutralize,True
Strike_G,True
Terror,False
Finisher,False
Wraith Form,False
Noxious Fumes,False
Survivor,False
CurseOfTheBell,False
Calculated Gamble,False
RitualDagger,False
Defend_G,False
Footwork,False
Phantasmal Killer,False
Envenom,False
HandOfGreed,False
Crippling Poison,False
Blade Dance,False
Acrobatics,False
Tactician,False
Dodge and Roll,False
Backflip,False
Catalyst,False
Well Laid Plans,False
Cloak And Dagger,False
Deflect,False
Flying Knee,False
Dash,False
PiercingWail,False
Neutralize,False
Strike_G,False
Tantrum,True
EmptyMind,True
Eruption,True
Vault,True
InnerPeace,True
FlurryOfBlows,True
Study,True
Adaptation,True
CutThroughFate,True
Halt,True
MentalFortress,True
FearNoEvil,True
Vigilance,True
Pommel Strike,True
Feel No Pain,True
Strike_R,True
Defend_R,True
Dark Embrace,True
Shrug It Off,True
Bloodletting,True
Second Wind,True
Spot Weakness,True
Headbutt,True
Power Through,True
Fiend Fire,True
Battle Trance,True
Evolve,True
Impervious,True
Clothesline,True
Armaments,True
Immolate,True
Bash,True
Offering,True
Barricade,True
Burning Pact,True
Disarm,True
Defend_G,False
Pain,False
Flying Knee,False
Eviscerate,False
Dash,False
Reflex,False
Escape Plan,False
PiercingWail,False
Survivor,False
Dagger Throw,False
Poisoned Stab,False
Neutralize,False
Strike_G,False
Eruption,False
FlurryOfBlows,False
Strike_P,False
Defend_P,False
MentalFortress,False
FearNoEvil,False
Vigilance,False
Defend_G,False
Bullet Time,False
Backflip,False
Flying Knee,False
Masterful Stab,False
Outmaneuver,False
Adrenaline,False
Backstab,False
Well Laid Plans,False
Survivor,False
Dagger Throw,False
Poisoned Stab,False
Neutralize,False
Strike_G,False
Blade Dance,False
Quick Slash,False
MentalFortress,False
DeceiveReality,False
LessonLearned,False
FlurryOfBlows,False
Strike_P,False
Adaptation,False
Meditate,False
WaveOfTheHand,False
Eruption,False
Crescendo,False
CarveReality,False
ClearTheMind,False
CutThroughFate,False
Defend_P,False
Halt,False
FearNoEvil,False
Wallop,False
Secret Technique,False
Vigilance,False
Tantrum,True
EmptyMind,True
Eruption,True
InnerPeace,True
FlurryOfBlows,True
ClearTheMind,True
Scrawl,True
SandsOfTime,True
Pray,True
Halt,True
MentalFortress,True
ThirdEye,True
Vigilance,True
Conserve Battery,True
Glacier,True
Zap,True
Capacitor,True
Dualcast,True
Skim,True
Seek,True
Compile Driver,True
Self Repair,True
Loop,True
BootSequence,True
Hologram,True
Redo,True
Static Discharge,True
Chill,True
Sweeping Beam,True
Aggregate,True
Streamline,True
Apotheosis,True
Coolheaded,True
Multi-Cast,True
Consume,True
Echo Form,True
Biased Cognition,True
All For One,True
Go for the Eyes,True
Ball Lightning,True
Turbo,True
Darkness,True
FTL,True
Parasite,True
Buffer,True
Sucker Punch,False
Wraith Form,False
Dagger Spray,False
Survivor,False
Alchemize,False
Calculated Gamble,False
Setup,False
Footwork,False
Phantasmal Killer,False
Masterful Stab,False
After Image,False
Glass Knife,False
Die Die Die,False
Blade Dance,False
Accuracy,False
Dodge and Roll,False
Leg Sweep,False
Bandage Up,False
Well Laid Plans,False
PiercingWail,False
Distraction,False
Neutralize,False
Offering,True
Shockwave,True
Pommel Strike,True
Clothesline,True
Exhume,True
Reaper,True
Corruption,True
Defend_R,True
Feel No Pain,True
Blood for Blood,True
Burning Pact,True
Shrug It Off,True
Second Wind,True
Inflame,True
Headbutt,True
Power Through,True
Wraith Form,True
Blur,True
Survivor,True
Concentrate,True
RitualDagger,True
Defend_G,True
Footwork,True
Masterful Stab,True
Flechettes,True
After Image,True
Dagger Throw,True
Apotheosis,True
Blade Dance,True
Acrobatics,True
Bouncing Flask,True
Dodge and Roll,True
Backflip,True
Catalyst,True
Escape Plan,True
Deadly Poison,True
Deflect,True
Flying Knee,True
Malaise,True
Adrenaline,True
PiercingWail,True
Corpse Explosion,True
Neutralize,True
Strike_G,True
Doom and Gloom,True
Conserve Battery,True
Tempest,True
Heatsinks,True
White Noise,True
Cold Snap,True
Zap,True
Skim,True
Dualcast,True
Seek,True
Rebound,True
Compile Driver,True
Self Repair,True
Hologram,True
Hyperbeam,True
Chill,True
Meteor Strike,True
Sweeping Beam,True
Aggregate,True
Streamline,True
Coolheaded,True
Auto Shields,True
Creative AI,True
Core Surge,True
Biased Cognition,True
Dark Shackles,True
Reinforced Body,True
Buffer,True
Indignation,True
MentalFortress,True
Wireheading,True
DeceiveReality,True
FlurryOfBlows,True
Strike_P,True
Meditate,True
EmptyFist,True
ThirdEye,True
Tantrum,True
Eruption,True
Vault,True
ClearTheMind,True
CutThroughFate,True
Defend_P,True
Halt,True
JustLucky,True
EmptyMind,True
Wallop,True
MasterReality,True
Scrawl,True
Sanctity,True
TalkToTheHand,True
Vigilance,True
Doom and Gloom,False
Go for the Eyes,False
Ball Lightning,False
Strike_B,False
Defend_B,False
Defragment,False
Panacea,False
Hyperbeam,False
FTL,False
Zap,False
Echo Form,False
Dualcast,False
Skim,False
Loop,False
Hologram,False
Reaper,False
Perfected Strike,False
Strike_R,False
Defend_R,False
Metallicize,False
Shrug It Off,False
Second Wind,False
Bash,False
Anger,False
Uppercut,False
Terror,True
Grand Finale,True
Survivor,True
Alchemize,True
Calculated Gamble,True
Defend_G,True
Footwork,True
Apotheosis,True
Blade Dance,True
Acrobatics,True
Tactician,True
Dodge and Roll,True
Backflip,True
Burst,True
Leg Sweep,True
Catalyst,True
Endless Agony,True
Well Laid Plans,True
Cloak And Dagger,True
Deflect,True
Backstab,True
PiercingWail,True
Corpse Explosion,True
Neutralize,True
Strike_G,True
Doom and Gloom,True
Fission,True
Conserve Battery,True
Genetic Algorithm,True
White Noise,True
Rip and Tear,True
Dualcast,True
Seek,True
Force Field,True
CurseOfTheBell,True
Loop,True
Redo,True
Hologram,True
Strike_B,True
Panacea,True
Chaos,True
Chill,True
Sweeping Beam,True
Defend_B,True
Amplify,True
Biased Cognition,True
Defragment,True
Sunder,True
Blizzard,True
Self Repair,True
Terror,True
Blur,True
Noxious Fumes,True
Survivor,True
Calculated Gamble,True
Defend_G,True
Predator,True
Footwork,True
After Image,True
Dagger Throw,True
Apotheosis,True
Die Die Die,True
Acrobatics,True
Bouncing Flask,True
Backflip,True
Burst,True
Catalyst,True
Well Laid Plans,True
Slice,True
Night Terror,True
Adrenaline,True
Backstab,True
PiercingWail,True
Parasite,True
Neutralize,True
Strike_G,True
Offering,False
Fiend Fire,False
Strike_R,False
Defend_R,False
Anger,False
Headbutt,False
Second Wind,False
Havoc,False
Bash,False
Inflame,False
Armaments,False
Combust,False
Uppercut,False
Disarm,False
FlyingSleeves,False
Worship,False
MentalFortress,False
Wireheading,False
Alpha,False
Collect,False
Adaptation,False
EmptyFist,False
DevaForm,False
ThirdEye,False
Enlightenment,False
Eruption,False
Omniscience,False
ReachHeaven,False
Study,False
CarveReality,False
CutThroughFate,False
FearNoEvil,False
EmptyMind,False
ForeignInfluence,False
Finesse,False
Scrawl,False
Sanctity,False
Vigilance,False
Reaper,False
Corruption,False
Strike_R,False
Defend_R,False
Feel No Pain,False
Shrug It Off,False
Second Wind,False
CurseOfTheBell,False
Headbutt,False
Uppercut,False
Power Through,False
Metallicize,False
Anger,False
Impervious,False
Clothesline,False
Sever Soul,False
Demon Form,False
Immolate,False
Bash,False
Armaments,False
Flash of Steel,False
Blood for Blood,False
Dark Shackles,False
Burning Pact,False
Violence,False
Dual Wield,False
Disarm,False
Conserve Battery,True
Thinking Ahead,True
Genetic Algorithm,True
Double Energy,True
White Noise,True
Glacier,True
Zap,True
Capacitor,True
Dualcast,True
Skim,True
Self Repair,True
BootSequence,True
Redo,True
Loop,True
Strike_B,True
Sweeping Beam,True
Electrodynamics,True
Hello World,True
Coolheaded,True
Defend_B,True
Consume,True
Defragment,True
Finesse,True
Parasite,True
Rainbow,True
Secret Technique,True
Survivor,False
Outmaneuver,False
Calculated Gamble,False
Defend_G,False
Phantasmal Killer,False
Masterful Stab,False
Tools of the Trade,False
Dagger Throw,False
Apotheosis,False
Acrobatics,False
Bouncing Flask,False
Dodge and Roll,False
Backflip,False
Riddle With Holes,False
Underhanded Strike,False
Escape Plan,False
Endless Agony,False
Well Laid Plans,False
Deflect,False
Flying Knee,False
Adrenaline,False
PiercingWail,False
Neutralize,False
Strike_G,False
Feel No Pain,True
Corruption,True
Strike_R,True
Defend_R,True
Flame Barrier,True
Shrug It Off,True
Bloodletting,True
Warcry,True
Fiend Fire,True
Intimidate,True
Chrysalis,True
Clothesline,True
Immolate,True
Bash,True
Armaments,True
Purity,True
Offering,True
Exhume,True
Barricade,True
Blood for Blood,True
True Grit,True
Burning Pact,True
Entrench,True
Finesse,True
Inflame,True
Shockwave,True
Secret Technique,True
Disarm,True
Pommel Strike,True
Reaper,True
Strike_R,True
Defend_R,True
Shrug It Off,True
Bloodletting,True
Spot Weakness,True
Infernal Blade,True
Body Slam,True
Power Through,True
Metallicize,True
Evolve,True
Limit Break,True
Perfected Strike,True
Bash,True
Offering,True
Exhume,True
Barricade,True
Blood for Blood,True
Dark Shackles,True
Rage,True
Burning Pact,True
True Grit,True
Dual Wield,True
Shockwave,True
Disarm,True
Eruption,False
Strike_P,False
BowlingBash,False
WindmillStrike,False
CutThroughFate,False
Defend_P,False
MentalFortress,False
FearNoEvil,False
Vigilance,False
Pommel Strike,True
Reaper,True
Corruption,True
Strike_R,True
Defend_R,True
Discovery,True
Flame Barrier,True
Dark Embrace,True
Shrug It Off,True
Spot Weakness,True
Body Slam,True
Evolve,True
Intimidate,True
Apotheosis,True
Impervious,True
Clothesline,True
Perfected Strike,True
Bash,True
Armaments,True
Blood for Blood,True
Dual Wield,True
Inflame,True
MentalFortress,True
Wireheading,True
LessonLearned,True
FlurryOfBlows,True
Adaptation,True
EmptyFist,True
Tantrum,True
Eruption,True
Crescendo,True
Omniscience,True
ClearTheMind,True
CutThroughFate,True
Defend_P,True
Halt,True
FearNoEvil,True
JustLucky,True
InnerPeace,True
EmptyMind,True
Scrawl,True
Vigilance,True
DeceiveReality,True
FlurryOfBlows,True
Adaptation,True
EmptyFist,True
WaveOfTheHand,True
ThirdEye,True
Eruption,True
Crescendo,True
CutThroughFate,True
Halt,True
JustLucky,True
InnerPeace,True
EmptyMind,True
Prostrate,True
EmptyBody,True
Scrawl,True
Sanctity,True
SashWhip,True
TalkToTheHand,True
Vigilance,True
Conserve Battery,False
Doom and Gloom,False
Tantrum,False
Strike_B,False
Meditate,False
Defend_B,False
Dualcast,False
Lockon,False
Compile Driver,False
Conserve Battery,False
Buffer,False
Strike_B,False
CurseOfTheBell,False
Defend_B,False
Discovery,False
FTL,False
Aggregate,False
Zap,False
Consume,False
Capacitor,False
Writhe,False
Dualcast,False
Steam,False
Parasite,False
Compile Driver,False
Self Repair,False
Eruption,False
LessonLearned,False
InnerPeace,False
FlurryOfBlows,False
Strike_P,False
CarveReality,False
CutThroughFate,False
Defend_P,False
TalkToTheHand,False
Vigilance,False
Fission,False
Cold Snap,False
Glacier,False
Dualcast,False
Rebound,False
Force Field,False
Seek,False
Compile Driver,False
Self Repair,False
Loop,False
Redo,False
Hologram,False
Strike_B,False
Undo,False
Streamline,False
Hello World,False
Coolheaded,False
Defend_B,False
Core Surge,False
Biased Cognition,False
Go for the Eyes,False
Darkness,False
Beam Cell,False
FTL,False
Sunder,False
Rainbow,False
Pommel Strike,True
Feel No Pain,True
Corruption,True
Strike_R,True
Defend_R,True
Shrug It Off,True
Warcry,True
Headbutt,True
Iron Wave,True
Battle Trance,True
Havoc,True
Chrysalis,True
Anger,True
Ghostly Armor,True
Perfected Strike,True
Immolate,True
Bash,True
Feed,True
Blood for Blood,True
Burning Pact,True
True Grit,True
Dual Wield,True
Shockwave,True
Disarm,True
Bite,False
Pommel Strike,False
Exhume,False
Feed,False
Feel No Pain,False
Defend_R,False
Carnage,False
Rage,False
True Grit,False
Bloodletting,False
Bash,False
Anger,False
PanicButton,False
Armaments,False
Headbutt,False
Power Through,False
Seeing Red,False
Pommel Strike,True
Reaper,True
Feel No Pain,True
Strike_R,True
Defend_R,True
Dark Embrace,True
Shrug It Off,True
Rupture,True
Bloodletting,True
Spot Weakness,True
Warcry,True
Headbutt,True
Brutality,True
Carnage,True
Havoc,True
Hemokinesis,True
Anger,True
Ghostly Armor,True
Clothesline,True
Bash,True
Feed,True
Barricade,True
Flash of Steel,True
Blood for Blood,True
Dark Shackles,True
Trip,True
Shockwave,True
Disarm,True
Pommel Strike,False
Strike_R,False
Defend_R,False
Intimidate,False
Second Wind,False
Cleave,False
Bash,False
Headbutt,False
Terror,True
Dagger Spray,True
Blur,True
Noxious Fumes,True
Survivor,True
Calculated Gamble,True
Defend_G,True
Footwork,True
Predator,True
Phantasmal Killer,True
Envenom,True
Crippling Poison,True
After Image,True
Dagger Throw,True
Apotheosis,True
Blade Dance,True
Acrobatics,True
Backflip,True
Well Laid Plans,True
Night Terror,True
Deflect,True
Backstab,True
PiercingWail,True
Parasite,True
Neutralize,True
Strike_G,True
Consecrate,False
MentalFortress,False
RitualDagger,False
Wireheading,False
Strike_P,False
EmptyFist,False
ThirdEye,False
Tantrum,False
Eruption,False
Vault,False
ReachHeaven,False
CutThroughFate,False
ClearTheMind,False
Defend_P,False
InnerPeace,False
EmptyMind,False
Scrawl,False
Sanctity,False
Vigilance,False
